id,ds,delta
8916,2021-10-25,4.0275e-11
8917,2023-01-27,-1.01595e-09
8918,2020-11-07,-3.30015e-10
8919,2021-08-18,7.06295e-10
8920,2024-07-10,-0.00780396
8921,2022-04-06,-5.30991e-09
8922,2024-09-29,5.40997e-10
8923,2022-09-02,2.75848e-09
8924,2024-10-17,-8.39093e-10
8925,2023-06-30,-4.28395e-12
8926,2022-12-17,2.17702e-11
8927,2021-01-29,1.3951e-10
8928,2023-05-18,-0.00136215
8929,2021-01-20,-6.35874e-11
8930,2022-05-09,-4.23747e-10
8931,2024-02-22,5.84441e-10
8932,2023-10-30,1.68069e-10
8933,2021-10-10,5.75455e-09
8934,2022-09-05,1.57647e-08
8935,2023-04-21,5.16045e-08
8936,2021-07-28,-3.26349e-09
8937,2023-06-13,-9.87387e-13
8938,2022-02-12,0.0201117
8939,2024-08-11,-0.0194595
8940,2021-01-13,-2.70598e-10
8941,2022-04-23,-1.04885e-09
8942,2024-03-04,-1.85473e-09
8943,2021-12-24,0.0266856
8944,2020-11-21,-6.32921e-10
8945,2022-01-28,6.32717e-12
8946,2023-10-22,-4.23931e-11
8947,2022-08-03,-2.94693e-10
8948,2020-12-25,-5.1846e-10
8949,2022-01-30,2.27322e-08
8950,2023-12-09,-6.23837e-08
8951,2024-06-10,-4.3787e-12
8952,2022-01-24,2.96245e-12
8953,2024-07-31,2.90073e-10
8954,2024-06-12,0.00230767
8955,2022-11-21,6.60912e-11
8956,2020-11-16,-1.16171e-09
8957,2020-12-11,-7.77162e-07
8958,2023-06-02,7.121e-10
8959,2024-05-27,3.71844e-10
8960,2022-03-04,-0.000865445
8961,2023-05-20,3.13084e-08
8962,2024-08-23,7.93574e-12
8963,2023-01-11,-4.67603e-13
8964,2024-10-14,2.25794e-10
8965,2021-09-12,-2.3761e-07
8966,2022-06-02,0.0507422
8967,2023-03-10,-1.29436e-10
8968,2022-05-12,-9.36116e-10
8969,2024-05-04,5.63877e-10
8970,2022-06-20,-6.46075e-10
8971,2021-06-16,-1.92e-10
8972,2022-09-21,0.00995246
8973,2024-09-18,-3.78549e-10
8974,2021-09-15,6.31115e-11
8975,2021-11-08,2.2425e-09
8976,2022-04-06,-0.0149967
8977,2022-04-01,-4.43638e-11
8978,2024-02-28,-0.00720152
8979,2022-08-20,4.5861e-11
8980,2021-01-06,-0.0403379
8981,2024-02-12,-6.39824e-12
8982,2023-09-11,-5.65388e-11
8983,2024-06-28,-7.43963e-12
8984,2022-04-05,0.10611
8985,2021-12-13,2.59089e-11
8986,2021-11-30,-0.0144188
8987,2024-02-27,-1.8672e-11
8988,2021-09-18,-3.08506e-09
8989,2023-10-26,-0.0011475
8990,2022-07-14,1.4556e-10
8991,2021-10-27,1.74488e-08
8992,2022-08-02,0.0310244
8993,2022-09-01,-2.76443e-10
8994,2021-11-27,1.02456e-09
8995,2023-07-12,3.75828e-09
8996,2023-03-29,-1.15156e-11
8997,2024-02-02,-1.06979e-08
8998,2022-02-25,-1.5801e-10
8999,2021-10-12,1.64527e-10
9000,2022-06-21,8.47617e-10
9001,2024-02-01,5.79203e-06
9002,2024-05-17,-0.00203129
9003,2021-10-30,7.7116e-10
9004,2020-11-22,0.0847436
9005,2023-05-03,-5.86737e-11
9006,2020-12-09,-0.00460828
9007,2022-09-12,1.87748e-11
9008,2021-04-30,-5.47968e-08
9009,2023-07-05,0.0632781
9010,2022-03-12,-8.46859e-10
9011,2023-05-22,0.0799246
9012,2024-02-03,0.0671144
9013,2024-08-23,1.71449e-10
9014,2022-07-13,-2.76195e-07
9015,2022-06-15,-2.77415e-07
9016,2022-09-14,-1.07523e-10
9017,2024-10-01,1.97597e-09
9018,2022-09-21,-7.66736e-11
9019,2022-02-02,1.07212e-08
9020,2022-09-12,2.38126e-10
9021,2022-07-09,-4.57222e-11
9022,2021-01-06,1.91771e-11
9023,2021-03-10,-6.33073e-08
9024,2021-04-11,-0.0227759
9025,2021-07-22,-4.82703e-10
9026,2022-03-02,0.00357131
9027,2022-12-29,0.0286286
9028,2023-10-20,8.63729e-09
9029,2022-08-30,-0.0375197
9030,2023-04-27,6.9291e-11
9031,2024-01-20,7.1605e-10
9032,2021-08-27,-1.54341e-10
9033,2024-08-08,2.73336e-10
9034,2020-11-29,-3.09533e-11
9035,2023-10-18,-1.95161e-10
9036,2023-09-29,1.984e-09
9037,2023-11-30,-7.17251e-10
9038,2020-12-22,6.28601e-10
9039,2023-03-11,-5.67607e-10
9040,2022-12-19,-1.09795e-09
9041,2024-09-25,6.58309e-10
9042,2023-06-22,2.13126e-07
9043,2023-02-06,-2.77837e-09
9044,2024-10-28,3.35001e-10
9045,2020-11-16,1.80166e-13
9046,2024-01-26,-0.0114111
9047,2021-07-22,1.89976e-09
9048,2020-12-14,-1.93824e-10
9049,2024-02-22,-3.12043e-07
9050,2021-10-07,-0.000336756
9051,2023-04-08,0.00725812
9052,2021-11-01,5.2822e-11
9053,2024-11-02,-6.36626e-10
9054,2023-06-30,5.59711e-10
9055,2024-02-27,-0.0127799
9056,2022-01-27,9.96936e-12
9057,2021-07-28,-0.00160783
9058,2023-01-18,1.00454e-09
9059,2024-07-04,-2.08216e-10
9060,2021-06-02,8.18562e-11
9061,2022-09-17,2.04394e-10
9062,2022-11-11,-1.44347e-10
9063,2024-05-17,-1.96771e-12
9064,2022-11-23,1.52448e-09
9065,2023-09-01,-9.71485e-10
9066,2023-09-23,-3.26548e-11
9067,2021-08-13,-5.50961e-10
9068,2023-03-04,0.00665123
9069,2024-09-05,0.0235259
9070,2023-07-24,-3.2332e-10
9071,2021-06-12,1.33736e-09
9072,2024-04-07,0.0336189
9073,2022-03-05,0.0178022
9074,2021-08-08,-2.01101e-10
9075,2020-10-06,-9.12672e-11
9076,2022-12-21,-2.00735e-08
9077,2023-05-30,-1.23641e-10
9078,2021-08-23,-7.48e-12
9079,2021-07-28,1.69785e-10
9080,2021-01-30,-8.45109e-08
9081,2023-03-17,2.87852e-10
9082,2022-04-20,1.89304e-10
9083,2022-04-17,-3.03874e-12
9084,2022-11-30,0.0200871
9085,2022-04-07,-7.25224e-08
9086,2023-03-17,-7.04537e-07
9087,2024-01-26,-4.98674e-11
9088,2022-09-11,-7.11854e-11
9089,2022-10-13,-3.6042e-10
9090,2023-03-20,2.44585e-11
9091,2023-12-18,5.01321e-10
9092,2021-09-23,2.48568e-10
9093,2021-02-24,-6.06312e-11
9094,2021-01-22,3.69265e-11
9095,2020-11-05,4.57419e-11
9096,2021-10-06,4.1868e-10
9097,2022-04-05,3.91621e-11
9098,2021-04-30,-4.54005e-12
9099,2024-03-12,-0.00214834
9100,2023-01-21,-3.39294e-12
9101,2021-06-30,0.018787
9102,2022-03-20,-7.01862e-11
9103,2024-04-01,5.09686e-11
9104,2022-10-19,-2.3182e-10
9105,2021-05-11,2.93845e-12
9106,2024-08-08,5.57255e-11
9107,2020-12-19,2.12726e-08
9108,2024-01-01,1.94978e-09
9109,2021-05-20,1.83278e-10
9110,2023-04-28,-7.22517e-12
9111,2021-06-02,5.79145e-12
9112,2024-04-07,-2.38365e-09
9113,2022-01-16,4.03445e-11
9114,2022-07-29,0.0157994
9115,2020-12-16,-0.00440563
9116,2024-03-02,-1.91193e-11
9117,2024-05-06,0.011659
9118,2020-12-16,-5.22981e-10
9119,2022-08-20,0.00274796
9120,2022-03-23,-2.28733e-08
9121,2022-07-05,1.44481e-07
9122,2022-10-06,-3.1377e-09
9123,2023-01-02,0.00759582
9124,2020-11-24,1.61641e-09
9125,2021-05-29,-0.00589351
9126,2022-04-27,7.72152e-10
9127,2024-05-30,-3.10319e-07
9128,2024-09-04,1.56924e-09
9129,2021-05-22,-1.55306e-10
9130,2022-09-18,-1.60202e-09
9131,2023-04-19,-2.36209e-10
9132,2022-07-22,5.48178e-10
9133,2023-05-19,0.00790186
9134,2023-06-18,-0.0492948
9135,2024-08-12,-1.66864e-10
9136,2021-05-20,-2.625e-08
9137,2021-06-07,2.71925e-10
9138,2021-04-09,1.70531e-08
9139,2022-02-19,-1.99913e-10
9140,2023-02-10,-1.04328e-10
9141,2021-10-24,-2.37296e-10
9142,2021-08-24,2.86254e-08
9143,2023-05-24,0.0419314
9144,2024-10-13,1.79531e-11
9145,2023-12-20,-1.07538e-10
9146,2023-02-19,-1.39298e-10
9147,2021-11-23,0.0388565
9148,2021-04-19,3.23641e-10
9149,2021-09-27,1.05847e-08
9150,2021-11-02,3.80046e-10
9151,2022-05-02,0.0504196
9152,2021-08-03,-8.17225e-11
9153,2020-11-16,-3.70673e-10
9154,2021-04-03,1.40091e-11
9155,2023-07-18,5.66336e-08
9156,2024-05-14,3.56363e-07
9157,2023-10-17,-0.0494187
9158,2024-02-09,1.65872e-10
9159,2020-11-23,-1.60075e-11
9160,2024-05-30,0.0107586
9161,2024-04-30,-0.00947032
9162,2021-11-27,-1.26057e-09
9163,2024-05-28,-1.95923e-11
9164,2021-07-06,0.0179641
9165,2023-07-18,0.0287517
9166,2022-02-27,-0.214462
9167,2023-02-27,1.61901e-12
9168,2020-11-03,2.32318e-08
9169,2020-12-03,9.38063e-10
9170,2023-05-09,-1.10226e-10
9171,2021-01-13,-0.103038
9172,2021-06-13,-5.78073e-10
9173,2023-01-20,1.42036e-09
9174,2021-12-21,2.71267e-10
9175,2021-08-31,-5.8368e-11
9176,2021-12-13,-3.23049e-10
9177,2022-06-20,-1.47346e-06
9178,2021-01-18,5.9767e-12
9179,2023-06-13,0.0437384
9180,2023-11-06,-2.99439e-10
9181,2021-02-24,-0.00725348
9182,2021-10-24,-8.74364e-08
9183,2021-03-27,0.0540048
9184,2021-12-08,-1.60781e-11
9185,2024-11-03,3.6476e-08
9186,2023-10-19,-3.43341e-12
9187,2024-08-05,-7.51655e-11
9188,2023-02-10,-0.00198715
9189,2022-07-20,-5.64801e-10
9190,2023-11-18,7.93233e-11
9191,2022-01-20,0.025055
9192,2021-05-17,-5.02117e-10
9193,2022-04-17,-1.11625e-10
9194,2024-08-06,0.000930099
9195,2023-03-05,0.0473277
9196,2024-07-23,-7.22357e-08
9197,2023-12-03,-5.66354e-08
9198,2021-12-17,0.0241304
9199,2024-01-31,3.82929e-11
9200,2020-12-30,-0.00925126
9201,2023-12-06,3.0401e-11
9202,2024-10-14,8.14881e-09
9203,2022-10-21,3.61342e-11
9204,2024-02-01,-3.32119e-11
9205,2020-11-30,-6.80613e-10
9206,2021-09-07,0.0611086
9207,2024-04-13,2.37931e-09
9208,2024-07-31,3.03392e-10
9209,2024-10-10,-1.68914e-09
9210,2021-02-19,-2.80154e-09
9211,2023-09-19,-0.00469104
9212,2022-01-17,-0.0144952
9213,2024-05-10,9.79444e-10
9214,2022-04-06,-0.0134461
9215,2024-06-26,0.0943458
9216,2023-01-03,5.42436e-11
9217,2020-12-03,2.1568e-11
9218,2021-01-30,1.53632e-11
9219,2021-09-07,-1.2539e-10
9220,2023-02-25,3.8649e-11
9221,2021-10-18,5.38759e-11
9222,2024-04-26,1.66941e-11
9223,2022-02-23,-1.50013e-10
9224,2023-08-03,6.08345e-08
9225,2021-01-12,-4.33844e-10
9226,2022-10-21,-2.09388e-10
9227,2024-02-14,7.77314e-05
9228,2024-11-04,0.0245473
9229,2021-04-30,-2.08362e-08
9230,2021-10-07,-0.0167536
9231,2024-03-01,-0.0194039
9232,2020-12-25,-0.0311992
9233,2023-06-23,6.0017e-11
9234,2024-01-30,-1.12002e-10
9235,2023-01-25,-1.18162e-10
9236,2024-08-12,-1.25328e-10
9237,2021-07-24,1.03914e-09
9238,2021-12-28,-2.27354e-08
9239,2024-04-02,0.00947214
9240,2023-04-08,2.68805e-07
9241,2021-02-10,-1.79234e-10
9242,2021-04-30,1.46017e-10
9243,2021-06-03,6.65766e-11
9244,2022-03-17,-8.66768e-11
9245,2021-11-30,-0.00602933
9246,2022-04-25,-2.78788e-09
9247,2021-05-31,3.52387e-09
9248,2024-04-19,-3.92652e-09
9249,2022-04-28,0.0185432
9250,2024-08-04,-9.62108e-11
9251,2023-03-05,-0.0183632
9252,2023-05-05,1.43604e-12
9253,2021-07-12,-2.6538e-12
9254,2023-08-18,-1.75237e-12
9255,2022-09-17,1.38932e-10
9256,2021-11-04,-6.64987e-10
9257,2023-06-29,-3.03675e-10
9258,2022-11-24,-1.18599e-09
9259,2024-09-11,0.00350573
9260,2023-05-14,-2.78654e-12
9261,2020-12-27,-1.07069e-11
9262,2023-04-04,7.14745e-12
9263,2024-06-22,-4.82227e-08
9264,2021-08-02,-0.00972252
9265,2021-07-30,5.93316e-10
9266,2024-05-23,-0.0044768
9267,2021-10-14,8.00101e-10
9268,2023-07-15,-7.7572e-11
9269,2021-08-20,2.18235e-10
9270,2023-03-11,-5.3805e-10
9271,2021-09-05,0.0233031
9272,2023-02-03,0.030105
9273,2021-03-29,0.0264234
9274,2023-04-27,-1.17245e-09
9275,2024-03-02,-6.072e-11
9276,2022-12-11,-1.15298e-10
9277,2020-10-28,1.10526e-09
9278,2024-01-31,-1.94394e-10
9279,2023-02-11,-3.00827e-10
9280,2021-10-27,-6.34965e-11
9281,2021-04-20,0.104962
9282,2021-08-23,0.0020496
9283,2022-10-14,4.69187e-11
9284,2022-11-19,-1.00838e-10
9285,2022-11-15,2.82993e-09
9286,2022-09-29,-6.55813e-09
9287,2023-07-11,1.44006e-11
9288,2021-09-22,-1.05801e-11
9289,2023-08-23,-3.65146e-10
9290,2022-09-23,-0.0134245
9291,2023-01-21,1.84275e-10
9292,2023-05-23,1.43774e-10
9293,2021-08-17,-1.15101e-11
9294,2023-02-22,0.0510039
9295,2023-05-20,-1.83206e-10
9296,2024-09-14,4.69364e-10
9297,2020-11-15,4.58234e-08
9298,2024-03-25,0.0083281
9299,2024-01-02,9.92672e-11
9300,2021-09-27,-8.22461e-10
9301,2021-07-06,1.72397e-11
9302,2024-07-25,6.59226e-12
9303,2020-11-10,1.09785e-08
9304,2024-10-24,2.77794e-10
9305,2022-11-25,2.24932e-09
9306,2024-04-29,-1.75509e-11
9307,2021-07-24,4.79057e-11
9308,2020-11-07,1.90912e-09
9309,2022-11-02,-1.02646e-09
9310,2024-04-26,0.0251998
9311,2020-10-31,0.0194354
9312,2021-05-03,-2.05542e-08
9313,2023-01-13,0.0155
9314,2022-11-14,9.8943e-10
9315,2021-02-23,6.34811e-11
9316,2020-12-29,-1.99916e-09
9317,2023-10-22,3.61888e-10
9318,2021-09-28,-1.25224e-10
9319,2020-10-27,-0.00543367
9320,2020-10-15,7.1354e-11
9321,2022-01-06,-2.81866e-10
9322,2020-10-17,3.47727e-11
9323,2020-09-29,6.51339e-10
9324,2023-11-13,1.40895e-08
9325,2021-02-06,-7.16853e-10
9326,2022-10-27,-3.14614e-10
9327,2021-04-02,1.61559e-09
9328,2021-07-29,-8.196e-09
9329,2021-05-12,-4.64963e-11
9330,2022-01-03,-8.50345e-10
9331,2024-01-28,5.48075e-09
9332,2021-06-25,-2.24208e-10
9333,2024-10-11,1.14088e-10
9334,2020-11-07,1.321e-09
9335,2023-12-19,-3.07852e-08
9336,2021-04-01,-1.52921e-10
9337,2022-11-06,5.57907e-09
9338,2023-08-07,0.107721
9339,2021-11-27,-2.23149e-10
9340,2024-05-07,5.99962e-11
9341,2024-08-11,0.00651091
9342,2022-11-15,-0.0339791
9343,2021-03-17,-1.38087e-10
9344,2022-01-20,5.5548e-11
9345,2022-03-07,-5.7324e-08
9346,2022-07-02,5.75608e-09
9347,2024-09-11,-0.0141095
9348,2023-07-19,-1.50965e-11
9349,2021-12-30,3.27841e-08
9350,2024-09-12,-4.7713e-10
9351,2022-12-06,-8.56898e-11
9352,2023-01-22,4.61893e-10
9353,2022-07-03,-2.62015e-09
9354,2022-04-15,-0.011434
9355,2024-05-04,0.022863
9356,2020-12-21,-4.96972e-11
9357,2021-09-26,9.51557e-10
9358,2024-02-16,2.16456e-10
9359,2024-06-23,3.15969e-12
9360,2023-01-17,8.88989e-12
9361,2023-04-07,0.0151672
9362,2022-01-28,4.66038e-11
9363,2023-12-24,0.074838
9364,2023-10-22,-0.0139602
9365,2023-07-25,-7.83203e-09
9366,2022-04-18,0.0237052
9367,2020-10-11,-1.18339e-09
9368,2022-03-04,-3.16242e-10
9369,2024-05-06,6.18423e-11
9370,2023-08-26,0.00532691
9371,2021-01-08,2.70707e-08
9372,2023-02-23,9.32627e-10
9373,2022-12-09,0.0030694
9374,2023-07-06,8.00654e-10
9375,2023-07-08,3.38744e-11
9376,2021-04-06,-5.68211e-10
9377,2024-01-12,0.0424449
9378,2024-06-03,-6.62701e-12
9379,2021-07-11,7.80103e-10
9380,2024-05-04,0.036078
9381,2023-06-22,0.0230865
9382,2023-12-11,0.0150085
9383,2023-06-20,-2.10004e-07
9384,2024-01-04,9.99381e-10
9385,2024-10-07,1.49498e-07
9386,2022-09-15,-1.23507e-10
9387,2022-03-14,5.67694e-08
9388,2021-02-21,-6.10764e-10
9389,2021-03-20,4.85828e-11
9390,2021-09-07,-5.64101e-11
9391,2023-07-22,0.0081494
9392,2023-06-25,-4.15134e-11
9393,2023-08-11,-0.00531215
9394,2024-03-25,-5.24106e-10
9395,2023-02-24,4.77521e-10
9396,2022-06-17,-0.00264095
9397,2023-05-01,3.15021e-10
9398,2022-08-11,-1.1147e-10
9399,2022-09-26,-7.02145e-08
9400,2024-04-06,2.16941e-10
9401,2022-12-27,-1.42516e-11
9402,2021-05-09,2.02257e-10
9403,2021-09-19,3.07785e-11
9404,2021-08-24,-2.43988e-09
9405,2021-11-05,-1.12124e-05
9406,2023-01-16,-1.90201e-11
9407,2022-02-27,3.90832e-10
9408,2022-08-16,-0.0031017
9409,2021-06-11,-1.46349e-09
9410,2023-06-25,3.97657e-11
9411,2023-03-13,-7.08151e-11
9412,2020-11-15,4.01458e-12
9413,2021-09-25,0.0239523
9414,2023-11-17,2.18358e-09
9415,2021-05-01,-1.93455e-10
9416,2021-01-03,0.0176831
9417,2021-11-26,0.0270658
9418,2023-03-31,2.8695e-08
9419,2023-03-19,-2.20061e-11
9420,2021-10-05,-8.52667e-10
9421,2023-05-06,6.50161e-10
9422,2021-11-29,-1.1582e-11
9423,2024-04-05,0.0256295
9424,2021-09-12,0.0106481
9425,2023-09-20,-0.0318104
9426,2021-05-09,0.0233734
9427,2020-10-15,0.0102939
9428,2023-08-09,1.5216e-10
9429,2022-11-15,-1.22341e-09
9430,2023-05-02,-3.82289e-10
9431,2023-10-25,-7.65045e-11
9432,2023-11-23,-0.0987624
9433,2024-10-29,-1.75538e-10
9434,2020-12-25,2.24533e-08
9435,2023-06-19,0.00100849
9436,2021-03-01,6.80826e-09
9437,2024-03-25,3.55667e-10
9438,2020-12-08,0.0284916
9439,2024-03-11,1.0725e-11
9440,2023-06-14,0.107405
9441,2024-01-28,-0.00943523
9442,2024-09-23,-3.40366e-11
9443,2023-11-24,-6.52637e-10
9444,2021-10-15,-9.10197e-10
9445,2021-05-24,1.27446e-13
9446,2024-05-25,3.27443e-10
9447,2020-12-10,-4.75956e-10
9448,2022-09-26,-1.52016e-10
9449,2023-03-26,4.10518e-09
9450,2022-04-16,-0.00565088
9451,2023-03-10,1.16029e-07
9452,2024-07-06,-1.06943e-08
9453,2023-07-16,1.20996e-10
9454,2020-12-14,1.1257e-10
9455,2021-01-07,-1.29988e-07
9456,2021-04-29,3.43914e-09
9457,2022-09-20,0.0100287
9458,2023-01-25,-1.7666e-11
9459,2023-01-23,-4.00834e-11
9460,2021-03-16,-2.18459e-10
9461,2022-05-14,1.07555e-07
9462,2023-10-27,0.0815993
9463,2021-02-24,-2.2535e-10
9464,2024-06-30,2.20989e-09
9465,2022-04-11,-2.91901e-09
9466,2021-07-04,-0.00225389
9467,2024-08-01,-2.08859e-10
9468,2021-04-22,-0.0486743
9469,2022-07-18,0.0445946
9470,2023-06-16,-2.60166e-10
9471,2021-08-31,0.00843501
9472,2023-03-23,4.12071e-10
9473,2023-01-31,-8.73421e-11
9474,2021-10-03,-3.33009e-11
9475,2023-10-27,-0.158805
9476,2021-06-16,-4.45446e-11
9477,2023-07-31,-0.00780309
9478,2023-09-04,-4.53085e-11
9479,2024-02-27,-2.69402e-13
9480,2022-02-25,-3.65473e-10
9481,2021-09-30,-0.0728392
9482,2021-06-28,-8.5055e-10
9483,2021-05-04,1.26277e-08
9484,2020-11-20,3.3116e-11
9485,2020-10-01,2.54264e-08
9486,2022-01-24,1.48464e-09
9487,2022-12-16,1.54524e-09
9488,2023-12-28,0.0269773
9489,2022-07-22,-0.00292552
9490,2023-11-18,-1.26887e-07
9491,2023-03-13,-0.0149979
9492,2022-09-02,1.3856e-09
9493,2022-01-27,9.69933e-10
9494,2021-07-29,3.50916e-10
9495,2024-06-27,0.0528301
9496,2022-05-16,4.58035e-09
9497,2022-08-02,2.93639e-09
9498,2024-06-23,-0.0030862
9499,2023-06-24,-7.54835e-11
9500,2022-10-23,-9.61284e-10
9501,2022-05-28,4.74111e-09
9502,2024-02-09,-0.172685
9503,2023-08-27,1.30897e-11
9504,2022-07-17,-2.1219e-10
9505,2023-05-18,0.0292853
9506,2022-10-18,0.0121022
9507,2024-05-17,-0.0212408
9508,2024-08-16,-2.28706e-11
9509,2022-06-06,1.52154e-09
9510,2022-02-26,6.65111e-10
9511,2020-11-09,-0.0238187
9512,2024-10-01,0.00350071
9513,2023-01-29,-9.50354e-13
9514,2021-03-15,0.0318344
9515,2022-02-25,-0.00248388
9516,2023-09-20,2.08123e-10
9517,2024-01-17,0.0311885
9518,2022-07-11,-6.19251e-08
9519,2022-11-10,-7.91928e-11
9520,2021-11-13,-3.71328e-11
9521,2022-08-07,0.00650602
9522,2021-01-01,1.63494e-10
9523,2020-12-05,3.17461e-10
9524,2022-06-22,0.0228212
9525,2024-04-19,-1.95871e-09
9526,2022-01-11,-4.19381e-09
9527,2020-12-22,6.60964e-12
9528,2021-03-26,9.50072e-11
9529,2024-05-31,3.03445e-07
9530,2021-10-07,1.53092e-09
9531,2021-02-14,-5.50719e-10
9532,2022-07-21,-4.49211e-10
9533,2024-04-28,-2.14219e-10
9534,2021-06-07,-0.0241422
9535,2024-04-03,1.42892e-09
9536,2021-01-17,4.11541e-11
9537,2021-03-08,-0.042784
9538,2023-10-18,3.25665e-11
9539,2023-12-16,-4.07211e-10
9540,2023-10-30,0.0177268
9541,2022-01-01,-2.41782e-10
9542,2021-07-07,1.10543e-10
9543,2024-05-13,0.0650232
9544,2021-10-11,0.00249928
9545,2024-07-22,-3.25477e-10
9546,2022-06-18,5.95633e-11
9547,2021-07-20,-4.59237e-11
9548,2021-11-08,0.0108781
9549,2023-08-07,0.0591818
9550,2024-01-28,-2.84747e-10
9551,2023-08-20,4.86784e-09
9552,2024-06-30,3.27452e-10
9553,2021-01-08,-0.0933469
9554,2022-10-27,0.0240612
9555,2023-09-23,0.0502822
9556,2022-02-18,0.028727
9557,2024-05-10,1.11025e-10
9558,2023-12-15,0.00706707
9559,2021-10-02,-0.00702587
9560,2024-06-02,1.13746e-10
9561,2022-06-12,2.70454e-09
9562,2022-12-12,7.63636e-12
9563,2022-12-02,-8.50983e-11
9564,2021-09-17,1.34886e-08
9565,2022-05-05,-0.0046607
9566,2024-04-21,-6.25873e-11
9567,2022-08-25,0.0530544
9568,2021-05-11,8.46136e-06
9569,2024-02-19,0.0901297
9570,2023-05-09,1.07139e-09
9571,2024-06-30,1.09475e-09
9572,2024-08-31,1.13563e-09
9573,2022-09-13,1.97916e-11
9574,2024-07-05,5.04301e-12
9575,2021-12-26,1.47811e-06
9576,2024-07-31,-4.93099e-10
9577,2021-08-12,-7.15094e-10
9578,2023-05-08,0.0426063
9579,2021-05-18,-5.5633e-11
9580,2024-08-12,-2.42749e-08
9581,2023-04-13,1.16143e-09
9582,2024-01-10,3.22813e-10
9583,2020-12-06,1.06351e-09
9584,2023-12-03,7.91241e-11
9585,2023-04-11,1.86965e-09
9586,2024-04-03,3.98623e-10
9587,2024-02-26,-1.49194e-12
9588,2022-02-22,1.11689e-08
9589,2024-03-02,2.08273e-11
9590,2023-10-31,0.00600343
9591,2021-10-07,2.71077e-10
9592,2024-07-15,3.11653e-12
9593,2022-08-29,0.0029142
9594,2022-07-09,-6.30402e-11
9595,2023-10-26,-2.84383e-08
9596,2023-07-17,-2.05668e-10
9597,2022-03-18,-2.39158e-10
9598,2023-09-24,6.38767e-09
9599,2022-03-02,0.0378785
9600,2021-02-22,0.0280635
9601,2024-02-07,-1.15192e-09
9602,2023-11-25,4.75212e-09
9603,2024-09-19,-1.77687e-07
9604,2023-12-08,-6.81266e-11
9605,2023-08-26,-1.03598e-10
9606,2021-05-29,6.51971e-10
9607,2023-01-29,-2.13727e-09
9608,2023-12-19,9.91035e-11
9609,2024-05-30,0.0118677
9610,2023-09-22,3.32382e-10
9611,2020-12-04,-7.16316e-10
9612,2021-08-14,5.60608e-10
9613,2022-08-19,1.08457e-10
9614,2022-11-30,1.9568e-10
9615,2023-03-29,0.0321029
9616,2021-04-16,2.18061e-06
9617,2023-09-22,-5.84766e-10
9618,2022-07-31,0.0205
9619,2021-03-23,2.44216e-10
9620,2023-07-04,1.21146e-10
9621,2022-09-23,-2.3471e-09
9622,2022-01-26,-1.31285e-11
9623,2021-06-19,-1.21502e-09
9624,2021-03-30,-0.00350871
9625,2023-09-26,5.70566e-10
9626,2021-05-29,-0.00381439
9627,2024-07-19,-0.0122384
9628,2023-11-06,-1.12604e-09
9629,2023-06-22,-0.000480231
9630,2024-03-25,0.0686039
9631,2024-10-30,-6.54168e-08
9632,2024-08-07,-1.69303e-08
9633,2020-12-08,-0.00293799
9634,2022-08-02,0.00582687
9635,2024-04-10,6.33236e-11
9636,2021-03-21,-2.02512e-10
9637,2020-11-24,-2.92512e-10
9638,2022-06-25,-9.95422e-10
9639,2022-01-05,-0.134514
9640,2020-11-10,5.99055e-10
9641,2022-02-23,-4.53137e-10
9642,2024-06-13,-6.68779e-10
9643,2020-10-16,1.44021e-10
9644,2022-05-05,-6.57528e-11
9645,2024-05-19,5.42868e-11
9646,2024-11-01,1.76607e-09
9647,2021-12-21,-1.30934e-10
9648,2023-10-14,1.81878e-11
9649,2022-09-07,-2.72249e-11
9650,2023-09-08,-3.51667e-11
9651,2024-01-28,-0.0226115
9652,2021-12-04,8.26186e-12
9653,2023-12-11,-1.26265e-11
9654,2022-08-31,-4.0052e-11
9655,2023-02-11,6.21497e-10
9656,2024-09-22,2.063e-08
9657,2020-11-21,-1.07754e-10
9658,2021-11-10,-4.22916e-11
9659,2021-05-14,0.0411853
9660,2023-12-08,0.000206124
9661,2022-08-21,-0.00810253
9662,2024-10-28,4.1961e-10
9663,2022-08-07,-3.33087e-10
9664,2021-08-31,3.30195e-10
9665,2023-12-14,2.7428e-11
9666,2021-10-22,0.00517886
9667,2021-02-21,-0.0412698
9668,2021-05-24,-5.98097e-09
9669,2020-12-12,-1.07812e-11
9670,2023-06-24,2.27373e-09
9671,2023-03-13,0.0269439
9672,2022-05-28,-6.63437e-10
9673,2023-08-19,5.10964e-08
9674,2022-01-17,0.0182826
9675,2022-08-06,3.07915e-10
9676,2024-07-15,2.62202e-09
9677,2022-05-23,-9.21028e-11
9678,2024-02-03,-0.0524718
9679,2024-01-10,-8.29636e-09
9680,2021-09-21,-2.26462e-08
9681,2023-11-05,1.49385e-09
9682,2020-11-20,-2.65812e-10
9683,2022-07-08,-0.0202849
9684,2021-09-23,-2.22043e-10
9685,2022-03-09,-0.0186117
9686,2024-01-20,0.00909977
9687,2020-10-09,0.0239996
9688,2024-05-26,-1.53417e-11
9689,2022-03-08,3.54639e-10
9690,2022-07-11,1.68999e-12
9691,2024-01-11,2.92742e-12
9692,2023-04-06,0.0423443
9693,2024-04-01,-4.72773e-10
9694,2022-05-27,2.50791e-09
9695,2023-03-04,-0.00637585
